video_id,source,arm,group,cls_cosine_distance,cls_relative_l2,patch_embedding_flops,encoder_matmul_flops,matching_dot_product_flops,final_patch_tokens,encoder_and_matching_matmul_flops
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090904,random,0.47407740354537964,0.9795821905136108,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090905,random,0.48923635482788086,0.9943557977676392,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090906,random,0.49898606538772583,1.0036804676055908,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090907,random,0.4704585373401642,0.9796223044395447,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090908,random,0.5104060769081116,1.0181692838668823,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090909,random,0.47927433252334595,0.9843127727508545,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090910,random,0.46644675731658936,0.9723970890045166,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090911,random,0.48863232135772705,0.9982152581214905,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090912,random,0.47831210494041443,0.9853489995002747,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090913,random,0.48682737350463867,0.9907745718955994,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090914,random,0.5055422186851501,1.013171911239624,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090915,random,0.46647125482559204,0.9771474599838257,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,policy:human_k16_seed440826,human,0.543599545955658,1.0485751628875732,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,policy:human_k16_seed440827,human,0.5333721041679382,1.0412929058074951,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,policy:human_k16_seed440828,human,0.5279866456985474,1.0332367420196533,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,policy:human_k16_seed440829,human,0.5309122204780579,1.038267970085144,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,policy:human_k16_seed440830,human,0.5292099714279175,1.0361356735229492,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,policy:human_k16_seed440831,human,0.531894326210022,1.0390057563781738,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,policy:pretrained_k16,pretrained,0.4375273287296295,0.9353166818618774,115605504,1015547904,0,16,1015547904
